,tokens,tone,word,word1
52,서울 물난리 당했습니다 저희 건물 하수 역류 침수 되는 바람 저희 천장 무너져서 포장재 재료 잠겼네요 당분간 발송 어찌 될지는 내일 아침 정리 하며 다시 한번 확인 자세한,-2,"['서울', '물난리', '당했', '습니다', '저희', '건물', '하수', '역류', '침수', '되', '는', '바람', '저희', '천장', '무너져서', '포장재', '재료', '잠겼', '네요', '당분간', '발송', '어찌', '될지', '는', '내일', '아침', '정리', '하', '며', '다시', '한', '번', '확인', '자세', '한']","[22, 60, 1456, 39, 277, 485, 410, 2063, 6, 9, 2, 1358, 277, 2193, 2194, 2195, 2196, 500, 317, 2197, 697, 1886, 2198, 2, 270, 627, 488, 1, 210, 294, 25, 461, 473, 1368, 25]"
53,지인 참석 인원 모집 시간 장소 누군가 낭농 추후 고지 서버 류트 최소 개최 인원 최대 개최 인원 참석 질문 필수 작성 디엠 신청 받을게요,-3,"['지인', '참석', '인원', '모집', '시간', '장소', '누군가', '낭', '농', '추후', '고지', '서버', '류트', '최소', '개최', '인원', '최대', '개최', '인원', '참석', '질문', '필수', '작성', '디엠', '신청', '받', '을게요']","[1740, 1973, 1419, 842, 117, 1538, 1887, 2646, 2822, 1809, 2823, 2824, 2825, 1086, 1496, 1419, 353, 1496, 1419, 1973, 779, 1974, 2064, 1497, 1087, 47, 2199]"
54,살던 사람 알아서 나가라는 인센티브 지원 건물 가는 건가 뻔해서 웃기지도 않다 시발,-3,"['살', '던', '사람', '알', '아서', '나가', '라는', '인센티브', '지원', '건물', '가', '는', '건가', '뻔해서', '웃기', '지', '도', '않', '다', '시발']","[168, 16, 42, 184, 329, 612, 935, 1318, 171, 485, 29, 2, 648, 1319, 1320, 14, 21, 46, 10, 642]"
55,서울 페스 런쥔 폭우 각도 별로 흔들어주고 폴더 인사 날려주는 야웅 천사,0,"['서울', '페스', '런', '쥔', '폭우', '각도', '별로', '흔들', '어', '주', '고', '폴더', '인사', '날려', '주', '는', '야', '웅', '천사']","[22, 249, 282, 776, 5, 1361, 933, 1362, 11, 19, 3, 1363, 953, 1364, 19, 2, 190, 1365, 1238]"
56,침수 됐던 지하철역 거의 복구 됐다니 밤새 얼마나 많은 애써주신 덕분 일까,1,"['침수', '됐', '던', '지하철역', '거의', '복구', '됐', '다니', '밤새', '얼마나', '많', '은', '애써', '주', '신', '덕분', '일까']","[6, 140, 16, 328, 293, 67, 140, 295, 371, 251, 71, 8, 474, 19, 97, 45, 414]"
57,배달 가해 여성 고객 피해 문제 일어날 수도 있는 일이 아니라 실제 빈번 하게 일어나는 일이 고용 구조 비인간 하기 젠더 폭력 억압 논의 되어야 배달 부가 정규직 안정 고용 된다고 해서,-2,"['배달', '가해', '여성', '고객', '피해', '문제', '일어날', '수', '도', '있', '는', '일', '이', '아니', '라', '실제', '빈번', '하', '게', '일어나', '는', '일', '이', '고용', '구조', '비', '인간', '하', '기', '젠더', '폭력', '억압', '논의', '되', '어야', '배달', '부가', '정규직', '안정', '고용', '된다고', '해서']","[2200, 1369, 753, 3109, 17, 201, 3110, 199, 21, 4, 2, 227, 24, 53, 375, 2647, 3111, 1, 18, 652, 2, 227, 24, 1457, 147, 211, 2201, 1, 63, 3112, 1975, 3113, 2336, 9, 1280, 2200, 2455, 3114, 3115, 1457, 1241, 62]"
58,호비 길냥이 구조 해줬던 얘기 직접 입양 찾아 줬었어,0,"['호비', '길', '냥', '이', '구조', '해', '줬', '던', '얘기', '직접', '입양', '찾', '아', '줬었', '어']","[1498, 214, 899, 24, 147, 26, 992, 16, 451, 491, 719, 197, 74, 2202, 11]"
59,이쯤 되면 오세훈 가뭄 지역 시장 해야 되는 아닌지,0,"['이', '쯤', '되', '면', '오세훈', '가뭄', '지역', '시장', '해야', '되', '는', '아닌지']","[24, 3707, 9, 20, 582, 145, 112, 352, 193, 9, 2, 1888]"
60,중부 폭우 집중호우 인하여 이수역 침수 강남역 침수 도림천 범람 지하철 침수 도로 침수 각종 피해 속출 있습니다 모두 조심하시고 무사 귀가 하세요,-2,"['중부', '폭우', '집중호우', '인하', '여', '이', '수역', '침수', '강남역', '침수', '도림', '천', '범람', '지하철', '침수', '도로', '침수', '각종', '피해', '속출', '있', '습니다', '모두', '조심', '하', '시', '고', '무사', '귀', '가', '하', '세요']","[1114, 5, 683, 1605, 357, 24, 1741, 6, 192, 6, 1742, 684, 1539, 135, 6, 136, 6, 667, 17, 502, 4, 39, 111, 83, 1, 38, 3, 1016, 388, 29, 1, 43]"
61,데님 운동 금지 중구 미세먼지 좋음 해외 종로 행복한 그룹 횡성 소개팅 거울 블루스,1,"['데님', '운동', '금지', '중구', '미세먼지', '좋', '음', '해외', '종', '로', '행복', '한', '그룹', '횡', '성', '소개팅', '거울', '블루스']","[1211, 1212, 780, 1044, 36, 50, 41, 993, 900, 120, 315, 25, 824, 739, 583, 1213, 781, 1214]"
62,오늘 프리허그 시즌 방송 댓글 이벤트 하려고 합니다 프블리 가족 많은 참여 바랍니다 밍스트 복귀 축하 합니다 보고싶었어 최강창민,1,"['오늘', '프리허그', '시즌', '방송', '댓글', '이벤트', '하', '려고', '합니다', '프', '블리', '가족', '많', '은', '참여', '바랍니다', '밍', '스', '트', '복귀', '축하', '합니다', '보', '고', '싶', '었', '어', '최강창민']","[35, 3116, 3117, 509, 1370, 128, 1, 754, 66, 1321, 3118, 411, 71, 8, 54, 970, 1420, 1743, 269, 3119, 1088, 66, 31, 3, 218, 12, 11, 3120]"
63,호우,0,['호우'],[59]
64,구례 잠겼는데 일반인 평소 낚시 나갈 타는 미니 보트 동네 노인 했다고 정작 본인 공장 침수 되고 떠내려갔데 이제 요령 생겨서 다시 구조 해야되 할수 있으실거 같다면,-2,"['구례', '잠겼', '는데', '일반', '인', '평소', '낚시', '나갈', '타', '는', '미니', '보트', '동네', '노인', '했', '다고', '정작', '본인', '공장', '침수', '되', '고', '떠내려갔', '데', '이제', '요령', '생겨서', '다시', '구조', '해야', '되', '할', '수', '있', '으실', '거', '같', '다면']","[792, 500, 13, 793, 57, 728, 794, 522, 182, 2, 768, 795, 322, 740, 7, 65, 235, 741, 796, 6, 9, 3, 797, 148, 131, 610, 604, 294, 147, 193, 9, 398, 199, 4, 798, 34, 30, 438]"
65,자택 실시간 보고 받으며 호우 피해 점검 상황 지켜보면서 어떡해 어떡해 하고 있는 크게 차이,-2,"['자택', '실시간', '보', '고', '받', '으며', '호우', '피해', '점검', '상황', '지켜보', '면서', '어떡', '해', '어떡', '해', '하', '고', '있', '는', '크', '게', '차이']","[472, 220, 31, 3, 47, 348, 59, 17, 310, 40, 593, 98, 406, 26, 406, 26, 1, 3, 4, 2, 490, 18, 666]"
66,산불 나면 간다 했지 가지 가겠단 소리 했다,-2,"['산불', '나', '면', '간다', '했', '지', '가', '지', '가', '겠', '단', '소리', '했', '다']","[23, 28, 20, 449, 7, 14, 29, 14, 29, 58, 584, 119, 7, 10]"
67,매미 폭우 와중 빗발 줄어드는 찰나 발생 하면 다해 교미 상대 찾아 울어 댄다,-2,"['매미', '폭우', '와중', '빗발', '줄어드', '는', '찰나', '발생', '하', '면', '다', '해', '교미', '상대', '찾', '아', '울', '어', '댄다']","[668, 5, 68, 3121, 3122, 2, 3123, 361, 1, 20, 10, 26, 3124, 3125, 197, 74, 799, 11, 1871]"
68,도초도 강릉 여행 아이 반찬 미세먼지 차단 카페 탐험대 케이시,0,"['도초도', '강릉', '여행', '아이', '반찬', '미세먼지', '차단', '카페', '탐험대', '케이시']","[1810, 1811, 139, 316, 1744, 36, 1812, 481, 1813, 1814]"
69,얼마 엄마 빌라 마당 낯선 성인 남자 있는 고양이 우산 때리는 발견 해서 우리 키우는 고양 때리냐고 소리치자 남자 도망갔다고 한다 엄마 빌라 구조 특이해서 주민 아닌데 외부,-2,"['얼마', '엄마', '빌라', '마당', '낯선', '성인', '남자', '있', '는', '고양이', '우산', '때리', '는', '발견', '해서', '우리', '키우', '는', '고양', '때리', '냐고', '소리치', '자', '남자', '도망갔', '다고', '한다', '엄마', '빌라', '구조', '특이', '해서', '주민', '아닌데', '외부']","[2826, 951, 1976, 1281, 2827, 2828, 769, 4, 2, 300, 2648, 1242, 2, 516, 62, 84, 2649, 2, 2829, 1242, 1045, 2830, 215, 769, 2831, 65, 412, 951, 1976, 147, 2832, 62, 344, 2650, 2833]"
70,마이 케이팝 캘린더 퍼플 키스 개인 좋고 멤버 모든 아름답지만 하면 습한 장마 청량한 해변 가를 좋아하기 때문 청량가득 여성 시선 빼앗겨,1,"['마이', '케이', '팝', '캘린더', '퍼플', '키스', '개인', '좋', '고', '멤버', '모든', '아름답', '지만', '하', '면', '습한', '장마', '청량', '한', '해변', '가', '를', '좋아하', '기', '때문', '청량', '가득', '여성', '시선', '빼앗겨']","[2456, 2457, 2458, 2459, 2460, 2461, 1115, 50, 3, 2337, 480, 2462, 110, 1, 20, 2463, 306, 1670, 25, 2464, 29, 236, 2465, 63, 271, 1670, 748, 753, 1977, 2466]"
71,이상 화재 사람 죽어 도지사 떡볶이 먹방 찍고계셨던 말씀 셨습,-2,"['이상', '화재', '사람', '죽', '어', '도지사', '떡볶이', '먹방', '찍', '고', '계셨', '던', '말씀', '셨', '습']","[130, 69, 42, 95, 11, 233, 133, 103, 99, 3, 265, 16, 203, 93, 266]"
72,폭우 오늘 유독 도로 죽은 동물 보이네요 죽은 동물 발견 하셨을 다산 콜센터 전화 해주세요 지역번호 입니다 침수 피해 제네시스 지하철역 조기 퇴근 기록 폭우 고양이 천둥 번개 남부 지방,-2,"['폭우', '오늘', '유독', '도로', '죽', '은', '동물', '보이', '네요', '죽', '은', '동물', '발견', '하', '셨', '을', '다산', '콜', '센터', '전화', '해', '주', '세요', '지역', '번호', '입니다', '침수', '피해', '제네시스', '지하철역', '조기', '퇴근', '기록', '폭우', '고양이', '천둥', '번개', '남부', '지방']","[5, 35, 1421, 136, 95, 8, 649, 354, 317, 95, 8, 649, 516, 1, 93, 55, 1422, 1423, 571, 286, 26, 19, 43, 112, 1046, 127, 6, 17, 1151, 328, 1424, 70, 585, 5, 300, 1152, 1153, 121, 76]"
73,속보 서울 노원구 상계 중계동 산사태 경보 발령,0,"['속보', '서울', '노원구', '상계', '중계동', '산사태', '경보', '발령']","[539, 22, 670, 671, 1089, 115, 80, 613]"
74,덕질 아닌 얘기 죄송한데 공익트 우리 동네 폭우 흙탕물 침수 도로 맨홀 뚜껑 열려서 바닥 사람 하나 헛디뎌 빨려 들어가고 블록 떨어진 시체 발견 있음 절대로 침수 돼서 바닥 안보,-2,"['덕', '질', '아닌', '얘기', '죄송', '한데', '공익', '트', '우리', '동네', '폭우', '흙탕물', '침수', '도로', '맨홀', '뚜껑', '열려서', '바닥', '사람', '하나', '헛디뎌', '빨려', '들어가', '고', '블록', '떨어진', '시체', '발견', '있', '음', '절대로', '침수', '돼서', '바닥', '안보']","[1243, 1116, 1371, 451, 878, 1815, 1816, 269, 84, 322, 5, 1817, 6, 136, 200, 177, 1818, 639, 42, 209, 1819, 1458, 477, 3, 1820, 1322, 1821, 516, 4, 41, 1822, 6, 843, 639, 1282]"
75,서울 폭설 내리고 난리 구경 없던 남쪽 끄트머리 살던 모습 마치 다른 나라 재난 같았다 남부 가뭄 시달리는 지역 지금 수도권 물난리 아득히 멀게 느껴지겠구나 한다,-2,"['서울', '폭설', '내리', '고', '난리', '구경', '없', '던', '남쪽', '끄트머리', '살', '던', '모습', '마치', '다른', '나라', '재난', '같', '았', '다', '남부', '가뭄', '시달리', '는', '지역', '지금', '수도', '권', '물난리', '아득히', '멀', '게', '느껴', '지', '겠', '구나', '한다']","[22, 800, 349, 3, 955, 672, 15, 16, 2338, 3126, 168, 16, 385, 1606, 252, 213, 37, 30, 33, 10, 121, 145, 303, 2, 112, 105, 825, 415, 60, 1745, 1746, 18, 901, 14, 58, 1090, 412]"
76,재난 닥치니 진짜 문재인 대통령 이낙연 총리 시절 그리워 죽겠음 그때 산불 났을 어떻게 했냐 다른 거도 비슷함 총리 상황 정리 브리핑 노란 잠바 입고 앉으셔서 산림청 소방청 강원도 있는 관계 기관 짚으며 현재,-2,"['재난', '닥치', '니', '진짜', '문재', '인', '대통령', '이낙연', '총리', '시절', '그리워', '죽', '겠', '음', '그때', '산불', '났', '을', '어떻', '게', '했', '냐', '다른', '거', '도', '비슷', '함', '총리', '상황', '정리', '브리핑', '노란', '잠바', '입', '고', '앉', '으셔서', '산림청', '소방청', '강원', '도', '있', '는', '관계', '기관', '짚', '으며', '현재']","[37, 589, 64, 61, 323, 57, 75, 181, 178, 268, 653, 95, 58, 41, 550, 23, 187, 55, 555, 18, 7, 272, 252, 34, 21, 628, 296, 178, 40, 488, 654, 287, 655, 172, 3, 503, 596, 656, 657, 225, 21, 4, 2, 605, 658, 446, 348, 137]"
77,새벽 보고 받고 지침 내려 폭우 피해 양산 갔던 문재인 대조 처럼 지랄 반지하 아니고 아파트 침수 됐었데,-3,"['새벽', '보', '고', '받', '고', '지침', '내려', '폭우', '피해', '양산', '갔', '던', '문재', '인', '대조', '처럼', '지랄', '반지하', '아니', '고', '아파트', '침수', '됐었', '데']","[275, 31, 3, 47, 3, 3432, 595, 5, 17, 1154, 308, 16, 323, 57, 2651, 1747, 1181, 170, 53, 3, 216, 6, 2467, 148]"
78,여름 되면 쿠팡 물류 센터 결근 조퇴 속출 합니다 많은 계약 개조 이상 결근 조퇴 정도 노동자 사람인 지라 폭염 견딜 없으니 그날 일당 비롯 주휴수당 연차 날아가 수입,-1,"['여름', '되', '면', '쿠팡', '물류', '센터', '결근', '조퇴', '속출', '합니다', '많', '은', '계약', '개조', '이상', '결근', '조퇴', '정도', '노동자', '사람', '인', '지라', '폭염', '견딜', '없', '으니', '그날', '일당', '비롯', '주휴', '수당', '연차', '날아가', '수입']","[248, 9, 20, 155, 879, 571, 482, 483, 502, 66, 71, 8, 880, 881, 130, 482, 483, 125, 217, 42, 57, 882, 27, 883, 15, 614, 643, 884, 885, 886, 887, 888, 889, 890]"
79,남부 지방 가뭄 폭염 시달리는데 퇴근길 피해 없도록 안전 안전 조심 즐퇴 하세요,0,"['남부', '지방', '가뭄', '폭염', '시달리', '는데', '퇴근길', '피해', '없', '도록', '안전', '안전', '조심', '즐', '퇴', '하', '세요']","[121, 76, 145, 27, 303, 13, 288, 17, 15, 259, 106, 106, 83, 364, 283, 1, 43]"
80,살던 사람 알아서 나가라는 인센티브 지원 건물 가는 건가 뻔해서 웃기지도 않다 시발,-3,"['살', '던', '사람', '알', '아서', '나가', '라는', '인센티브', '지원', '건물', '가', '는', '건가', '뻔해서', '웃기', '지', '도', '않', '다', '시발']","[168, 16, 42, 184, 329, 612, 935, 1318, 171, 485, 29, 2, 648, 1319, 1320, 14, 21, 46, 10, 642]"
81,우리 호비 아픈 고양이 구조해 주인 찾아 줬구나,-2,"['우리', '호비', '아픈', '고양이', '구조', '해', '주인', '찾', '아', '줬', '구나']","[84, 1498, 1671, 300, 147, 26, 1961, 197, 74, 992, 1090]"
82,지하철 호선 운영 오늘 모두 정상화 반면 민간 운영 하는 호선 일부 구간 운영 되고 상당수 침수 복구 있는 여러분 지금 민영화 결론 보고 계십니다 운영 최대,0,"['지하철', '호선', '운영', '오늘', '모두', '정상', '화', '반면', '민간', '운영', '하', '는', '호선', '일부', '구간', '운영', '되', '고', '상당수', '침수', '복구', '있', '는', '여러분', '지금', '민영화', '결론', '보', '고', '계십니다', '운영', '최대']","[135, 244, 118, 35, 111, 409, 183, 532, 533, 118, 1, 2, 244, 534, 279, 118, 9, 3, 535, 6, 67, 4, 2, 156, 105, 536, 537, 31, 3, 538, 118, 353]"
83,청주 폭우 나무 쓰러지는 피해 속출 진천 충북 호우경보 뉴스,-2,"['청주', '폭우', '나무', '쓰러지', '는', '피해', '속출', '진천', '충북', '호우', '경보', '뉴스']","[253, 5, 280, 1499, 2, 17, 502, 1500, 1323, 59, 80, 32]"
84,진짜 뜬금 일수 있는데 오늘 서울 페스 구역 이셨던 스테이 친해지고 싶은데 급하게 일행 따라 나가느라 아무 얘길 해서 찾고 싶습니다 별거 아니지만 알티 해주시면 무한,-2,"['진짜', '뜬금', '일', '수', '있', '는데', '오늘', '서울', '페스', '구역', '이', '셨', '던', '스테이', '친해', '지', '고', '싶', '은데', '급하', '게', '일행', '따라', '나가', '느라', '아무', '얘길', '해서', '찾', '고', '싶', '습니다', '별거', '아니', '지만', '알', '티', '해', '주', '시', '면', '무한']","[61, 1672, 227, 199, 4, 13, 35, 22, 249, 1889, 24, 93, 16, 1535, 1890, 14, 3, 218, 141, 1372, 18, 1891, 346, 612, 765, 685, 1540, 62, 197, 3, 218, 39, 1244, 53, 110, 184, 408, 26, 19, 38, 20, 1501]"
85,박원순 시장 여름 내내 장마 호우 태풍 대비 했었고 피해 거의 없었죠 오세훈 시장 하면 서울 바로 잠깁니다 서울 잠기 있는데 오세훈 하고 있나요 행안부 장관 있나요,0,"['박원순', '시장', '여름', '내내', '장마', '호우', '태풍', '대비', '했었', '고', '피해', '거의', '없', '었', '죠', '오세훈', '시장', '하', '면', '서울', '바로', '잠깁니다', '서울', '잠기', '있', '는데', '오세훈', '하', '고', '있', '나요', '행안', '부', '장관', '있', '나요']","[1978, 352, 248, 1502, 306, 59, 313, 445, 1673, 3, 17, 293, 15, 12, 189, 582, 352, 1, 20, 22, 565, 1979, 22, 971, 4, 13, 582, 1, 3, 4, 208, 1748, 1749, 902, 4, 208]"
86,살던 사람 알아서 나가라는 인센티브 지원 건물 가는 건가 뻔해서 웃기지도 않다 시발,-3,"['살', '던', '사람', '알', '아서', '나가', '라는', '인센티브', '지원', '건물', '가', '는', '건가', '뻔해서', '웃기', '지', '도', '않', '다', '시발']","[168, 16, 42, 184, 329, 612, 935, 1318, 171, 485, 29, 2, 648, 1319, 1320, 14, 21, 46, 10, 642]"
